price,areaWithType,bedRoom,bathroom,balcony,facing,property_type,floor_nbr,additional_room_count,furnishDetails_count,features_count,Environment,Safety,Lifestyle,Connectivity,Green Area,Amenities,Management,Construction,nearbyLocations_count,agePossession_avg,prop_location,total_area_in_sqft,rate_per_sqft
2000000.0,Built Up area: 473.99 (44.04 sq.m.),1,1,1,East,flat,3.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,5,0.5, Sohna,4336.68,4219.0
5000000.0,Super Built up area 1000(92.9 sq.m.),2,2,3,undetermined,flat,2.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,8,7.5, Sector 92 Gurgaon,8072.92,5000.0
20000000.0,Super Built up area 1665(154.68 sq.m.),3,3,2,undetermined,flat,24.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0, Sector 113 Gurgaon,13441.42,12012.0
17000000.0,Carpet area: 1750 (162.58 sq.m.),3,3,3,North,flat,8.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0, Sector 89 A Gurgaon,18836.83,9714.0
6500000.0,Super Built up area 726(67.45 sq.m.),2,2,2,undetermined,flat,7.0,0.0,0.0,16.0,0.0,0.0,0.0,2.5,4.5,4.0,4.0,4.0,7,3.0, Sector 36A Gurgaon,5860.94,8953.0
75200000.0,Built Up area: 3956 (367.52 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),4,4,3,West,flat,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0, Sector 63 Gurgaon,36194.69,19000.0
28700000.0,Carpet area: 2298 (213.49 sq.m.),4,4,3,North-East,flat,3.0,1.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0, Sector 113 Gurgaon,24735.44,12489.0
6000000.0,Carpet area: 600 (55.74 sq.m.),2,1,1,undetermined,flat,12.0,0.0,18.0,5.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,34,3.0, Sector 69 Gurgaon,6458.34,10000.0
4800000.0,Super Built up area 598(55.56 sq.m.)Carpet area: 498 sq.ft. (46.27 sq.m.),2,2,1,undetermined,flat,14.0,0.0,18.0,3.0,0.0,0.0,0.0,3.0,4.0,4.0,3.5,3.0,10,3.0, Sector 81 Gurgaon,4827.61,8026.0
43000000.0,Super Built up area 3462.01(321.63 sq.m.),3,4,3,undetermined,flat,5.0,2.0,18.0,6.0,3.0,4.0,4.0,4.5,0.0,0.0,0.0,0.0,48,10.0, Chakkarpur,27948.55,12420.0
9000000.0,Super Built up area 1103(102.47 sq.m.),2,2,2,undetermined,flat,3.0,2.0,0.0,18.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,14,0.0, Sector 89 Gurgaon,8904.44,8159.0
27500000.0,Built Up area: 2150 (199.74 sq.m.),3,3,3,North-East,flat,14.0,0.0,18.0,0.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,14,0.0, Sector 70A Gurgaon,19671.03,12791.0
12000000.0,Super Built up area 1700(157.94 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.),3,3,3,undetermined,flat,2.0,0.0,18.0,7.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,5.0,12,3.0, Sector 70A Gurgaon,13723.97,7058.0
4600000.0,Carpet area: 700 (65.03 sq.m.),1,1,1,undetermined,flat,18.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5, Sector 106 Gurgaon,7534.73,6571.0
11000000.0,Carpet area: 1295 (120.31 sq.m.),3,3,2,North,flat,2.0,0.0,18.0,6.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,10,0.0, Sector 37D Gurgaon,13939.25,8494.0
11500000.0,Super Built up area 1245(115.66 sq.m.),2,2,3,East,flat,8.0,0.0,0.0,8.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,15,0.5, Sector 68 Gurgaon,10050.79,9236.0
4500000.0,Carpet area: 531 (49.33 sq.m.),2,2,1,undetermined,flat,10.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,7,0.5, Sohna,5715.63,8474.0
4029999.9999999995,Built Up area: 900 (83.61 sq.m.)Carpet area: 602 sq.ft. (55.93 sq.m.),2,2,2,undetermined,flat,1.0,0.0,18.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,13,0.0, Sohna,8234.38,4478.0
22500000.0,Carpet area: 1433 (133.13 sq.m.),2,2,3,undetermined,flat,5.0,0.0,18.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,11,0.0, Sector 65 Gurgaon,15424.67,13608.0
34000000.0,Super Built up area 3400(315.87 sq.m.),3,3,3,West,flat,1.0,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0, Sector 63 Gurgaon,27447.94,10000.0
14500000.0,Built Up area: 1800 (167.23 sq.m.),4,3,0,undetermined,flat,1.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,4.5,4.0,8,0.0, Sector 82 Gurgaon,16468.77,8056.0
19000000.0,Super Built up area 1261(117.15 sq.m.),2,2,3,undetermined,flat,4.0,0.0,0.0,11.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,11,0.0, Sector 65 Gurgaon,10179.96,15000.0
16500000.0,Super Built up area 1825(169.55 sq.m.),3,3,3,undetermined,flat,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.5, Sector 88A Gurgaon,14733.09,9041.0
27000000.0,Super Built up area 2018(187.48 sq.m.),3,3,3,undetermined,flat,13.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.5, Sector 74 Gurgaon,16291.16,13379.0
5400000.0,Super Built up area 845.3(78.53 sq.m.)Carpet area: 528.3 sq.ft. (49.08 sq.m.),2,2,3,East,flat,4.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,8,0.5, Sohna,6824.04,6388.0
2200000.0,Carpet area: 700 (65.03 sq.m.),1,1,1,undetermined,flat,1.0,0.0,18.0,15.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,5,0.5, Sohna,7534.73,3142.0
2900000.0,Carpet area: 480.53 (44.64 sq.m.),2,2,2,East,flat,9.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,6,3.0, Sohna,5172.38,6035.0
3250000.0,Built Up area: 761 (70.7 sq.m.),2,2,0,undetermined,flat,11.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0,0.0, Sector 11 Gurgaon,6962.63,4271.0
2000000.0,Built Up area: 301 (27.96 sq.m.),1,1,1,North-East,flat,3.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,10,0.0, Sector 104 Gurgaon,2753.94,6645.0
15700000.0,Built Up area: 1845 (171.41 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,3,North-East,flat,1.0,0.0,18.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,7,0.0, Sector 103 Gurgaon,16880.49,8509.0
8000000.0,Super Built up area 950(88.26 sq.m.),2,2,2,undetermined,flat,2.0,0.0,18.0,7.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,10,0.0, Sector 37D Gurgaon,7669.28,8421.0
13500000.0,Carpet area: 1440 (133.78 sq.m.),3,3,3,undetermined,flat,3.0,1.0,0.0,10.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,12,0.0, Sector 37D Gurgaon,15500.02,9375.0
20000000.0,Carpet area: 1967 (182.74 sq.m.),4,4,1,undetermined,flat,12.0,0.0,0.0,12.0,0.0,0.0,0.0,4.5,5.0,5.0,5.0,4.0,10,3.0, Sector 69 Gurgaon,21172.59,10167.0
8700000.0,Built Up area: 1210 (112.41 sq.m.)Carpet area: 870 sq.ft. (80.83 sq.m.),3,2,3,undetermined,flat,4.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,8,0.0, Sohna,11070.67,7190.0
7800000.0,Super Built up area 1264(117.43 sq.m.),2,2,2,undetermined,flat,3.0,0.0,18.0,13.0,0.0,0.0,0.0,3.5,5.0,5.0,4.0,4.5,7,3.0, Sohna,10204.18,6170.0
9500000.0,Super Built up area 1198(111.3 sq.m.),2,2,2,South,flat,5.0,0.0,18.0,27.0,0.0,0.0,0.0,3.0,5.0,4.0,2.0,3.0,15,7.5, Sector 71 Gurgaon,9671.36,7929.0
33000000.0,Super Built up area 2150(199.74 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3,3,3,West,flat,4.0,1.0,18.0,9.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,12,0.0, Sector 63A Gurgaon,17356.79,15348.0
29600000.0,Carpet area: 2134 (198.26 sq.m.),4,4,3,undetermined,flat,1.0,1.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.5, Sector-33 Sohna,22970.16,13870.0
7900000.0,Super Built up area 1298(120.59 sq.m.),3,2,2,North,flat,15.0,0.0,0.0,5.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,11,0.5, Sector 92 Gurgaon,10478.66,6086.0
7900000.0,Super Built up area 1298(120.59 sq.m.),3,2,2,undetermined,flat,15.0,0.0,0.0,4.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,8,0.5, Sector 92 Gurgaon,10478.66,6086.0
17000000.0,Carpet area: 1350 (125.42 sq.m.),3,3,3,undetermined,flat,6.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0, Sector-33 Sohna,14531.26,12592.0
14000000.0,Super Built up area 1850(171.87 sq.m.),3,3,3,East,flat,4.0,0.0,18.0,8.0,0.0,0.0,0.0,4.5,5.0,5.0,4.5,4.5,7,3.0, Sector 88A Gurgaon,14934.91,7567.0
5800000.0,Super Built up area 1415(131.46 sq.m.),3,3,3,North-East,flat,3.0,0.0,0.0,8.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,8,0.5, Sector 92 Gurgaon,11423.19,4098.0
25000000.0,Built Up area: 2134 (198.26 sq.m.)Carpet area: 1162 sq.ft. (107.95 sq.m.),3,4,3,undetermined,flat,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0, Sector 32 Gurgaon,19524.64,11715.0
25500000.0,Built Up area: 2675 (248.52 sq.m.),4,5,2,East,flat,4.0,1.0,18.0,7.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,10,0.5, Sector 79 Gurgaon,24474.42,9532.0
19000000.0,Super Built up area 1689(156.91 sq.m.)Carpet area: 1082 sq.ft. (100.52 sq.m.),3,3,3,undetermined,flat,16.0,1.0,18.0,19.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,7,0.0, Sector 104 Gurgaon,13635.17,11249.0
12500000.0,Super Built up area 1220(113.34 sq.m.)Carpet area: 694 sq.ft. (64.47 sq.m.),2,2,3,undetermined,flat,4.0,0.0,18.0,7.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,10,0.5, Sector 68 Gurgaon,9848.97,10245.0
16500000.0,Super Built up area 2000(185.81 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3,undetermined,flat,15.0,1.0,18.0,8.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,4.0,15,3.0, Sector 103 Gurgaon,16145.85,8250.0
7500000.0,Super Built up area 1454(135.08 sq.m.)Built Up area: 1415 sq.ft. (131.46 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,3,East,flat,2.0,1.0,18.0,8.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,7,3.0, Sector 92 Gurgaon,11738.03,4745.0
16000000.0,Carpet area: 2350 (218.32 sq.m.),4,6,3,North-East,flat,4.0,3.0,0.0,8.0,0.0,0.0,0.0,4.5,5.0,4.5,3.5,3.5,11,3.0, Sector 1A IMT Manesar,25295.16,6808.0
14000000.0,Super Built up area 1389(129.04 sq.m.)Carpet area: 884.58 sq.ft. (82.18 sq.m.),3,2,2,North,flat,4.0,0.0,0.0,8.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,7,0.0, Sector 104 Gurgaon,11213.29,15826.0
12800000.0,Carpet area: 1784 (165.74 sq.m.),3,3,3,North-East,flat,1.0,2.0,18.0,8.0,0.0,0.0,0.0,4.5,5.0,4.0,4.0,4.5,16,7.5, Sector 81 Gurgaon,19202.8,7174.0
7500000.0,Carpet area: 1081 (100.43 sq.m.),3,2,3,East,flat,4.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,8,0.5, Sohna,11635.78,6938.0
10000000.0,Carpet area: 750 (69.68 sq.m.),2,2,2,undetermined,flat,3.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0, Gwal Pahari,8072.92,13340.0
4000000.0,Carpet area: 594.52 (55.23 sq.m.),2,2,3,undetermined,flat,2.0,0.0,0.0,0.0,4.0,4.5,4.5,4.0,0.0,0.0,0.0,0.0,9,0.0, Sector 95 Gurgaon,6399.35,6728.0
17500000.0,Built Up area: 1950 (181.16 sq.m.),3,4,2,undetermined,flat,16.0,2.0,0.0,8.0,0.0,0.0,0.0,3.5,5.0,4.5,4.5,5.0,15,3.0, Sector 70 Gurgaon,17841.16,8974.0
21000000.0,Super Built up area 1261(117.15 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2,2,3,undetermined,flat,8.0,0.0,18.0,8.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,11,0.0, Sector 65 Gurgaon,10179.96,16653.0
25000000.0,Built Up area: 1549 (143.91 sq.m.),3,3,1,East,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0, Sector 61 Gurgaon,14172.29,16139.0
23000000.0,Carpet area: 3556 (330.36 sq.m.),6,4,2,undetermined,flat,6.0,0.0,18.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,49,7.5, Sector 10A Gurgaon,38276.43,6467.0
18000000.0,Built Up area: 1900 (176.52 sq.m.),3,4,0,undetermined,flat,9.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,11,0.0, Sector 83 Gurgaon,17383.7,9474.0
20000000.0,Carpet area: 1549 (143.91 sq.m.),3,3,2,undetermined,flat,3.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0, Sector 61 Gurgaon,16673.28,12911.0
10000000.0,Carpet area: 1530 (142.14 sq.m.),2,2,3,undetermined,flat,4.0,1.0,18.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,4,3.0, Sector 79 Gurgaon,16468.77,6535.0
9000000.0,Super Built up area 1587(147.44 sq.m.),3,3,3,North-East,flat,8.0,0.0,0.0,8.0,5.0,4.5,5.0,5.0,0.0,0.0,0.0,0.0,6,3.0, Sector 85 Gurgaon,12811.73,5671.0
80000000.0,Carpet area: 5200 (483.1 sq.m.),5,5,3,North-East,flat,2.0,4.0,18.0,5.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,44,10.0, DLF Phase 2,55972.28,15384.0
9500000.0,Built Up area: 930 (86.4 sq.m.)Carpet area: 730 sq.ft. (67.82 sq.m.),2,2,1,North-East,flat,11.0,0.0,18.0,21.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,11,0.5, Sector 70A Gurgaon,8508.86,10215.0
13000000.0,Built Up area: 2400 (222.97 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),5,5,2,South-East,flat,2.0,3.0,18.0,7.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,11,10.0, Surya Vihar,21958.36,6500.0
4000000.0,Carpet area: 600 (55.74 sq.m.),2,2,1,East,flat,1.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3.0, Near Pataudi Chowk,6458.34,6666.0
14500000.0,Carpet area: 1420 (131.92 sq.m.),2,2,3,undetermined,flat,15.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,4,0.0, Sector 79 Gurgaon,15284.74,10211.0
67500000.0,Built Up area: 3395 (315.41 sq.m.),4,4,0,undetermined,flat,10.0,0.0,18.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0, Sector 50 Gurgaon,31061.92,19882.0
12500000.0,Carpet area: 2055 (190.92 sq.m.),3,3,3,undetermined,flat,4.0,0.0,18.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,10,0.0, Sector 37D Gurgaon,22119.81,6082.0
44900000.0,Carpet area: 350 (292.64 sq.m.),4,4,3,North,flat,3.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5, Sector 63 Gurgaon,3767.36,14254.0
60000000.0,Carpet area: 2400 (222.97 sq.m.),4,4,2,South-West,flat,1.0,1.0,18.0,8.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,8,0.0, DLF Phase 5,25833.36,25000.0
15300000.0,Carpet area: 1430 (132.85 sq.m.),3,3,3,North-East,flat,2.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.5, Gwal Pahari,15392.38,10699.0
7000000.0,Super Built up area 1326(123.19 sq.m.)Built Up area: 1325 sq.ft. (123.1 sq.m.)Carpet area: 1320 sq.ft. (122.63 sq.m.),3,2,2,undetermined,flat,4.0,0.0,18.0,10.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,11,3.0, Sector 92 Gurgaon,10704.7,5279.0
3900000.0,Super Built up area 600(55.74 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),2,2,0,North,flat,5.0,0.0,18.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,10,0.0, Sector 84 Gurgaon,4843.76,6500.0
5600000.0,Carpet area: 822 (76.37 sq.m.),2,2,3,South,flat,3.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,8,0.5, Sohna,8847.93,6812.0
67500000.0,Super Built up area 3395(315.41 sq.m.)Carpet area: 1855 sq.ft. (172.34 sq.m.),4,4,2,undetermined,flat,10.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0, Sector 59 Gurgaon,27407.58,19882.0
9900000.0,Built Up area: 1091 (101.36 sq.m.),3,2,3,undetermined,flat,1.0,0.0,18.0,5.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,10,0.0, Sector 92 Gurgaon,9981.9,9074.0
14000000.0,Built Up area: 1400 (130.06 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2,2,3,undetermined,flat,23.0,0.0,0.0,0.0,5.0,4.5,5.0,5.0,0.0,0.0,0.0,0.0,8,0.0, Sector 85 Gurgaon,12809.04,10000.0
6000000.0,Super Built up area 700(65.03 sq.m.),2,2,2,undetermined,flat,14.0,0.0,0.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,11,0.5, Sector 67A Gurgaon,5651.05,8571.0
13500000.0,Super Built up area 1359(126.26 sq.m.)Carpet area: 861.97 sq.ft. (80.08 sq.m.),3,2,2,East,flat,18.0,0.0,18.0,8.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,7,0.0, Sector 104 Gurgaon,10971.11,9565.0
12000000.0,Built Up area: 1780 (165.37 sq.m.),3,3,0,undetermined,flat,11.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0,0.0, Sohna,16285.78,6742.0
7150000.0,Built Up area: 1295 (120.31 sq.m.),2,2,0,undetermined,flat,9.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,4,0.0, Sector 79 Gurgaon,11848.36,5522.0
5800000.0,Super Built up area 950(88.26 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 744 sq.ft. (69.12 sq.m.),2,2,2,North-East,flat,2.0,0.0,18.0,10.0,4.5,4.5,4.0,4.5,0.0,0.0,0.0,0.0,49,10.0, Sector 3 Gurgaon,7669.28,6105.0
11399999.999999998,Carpet area: 1423 (132.2 sq.m.),3,3,2,East,flat,2.0,1.0,0.0,14.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,9,0.0, Sector 89 Gurgaon,15317.03,8000.0
16900000.0,Super Built up area 1845(171.41 sq.m.),3,3,3,undetermined,flat,8.0,0.0,18.0,8.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,17,3.0, Sector 103 Gurgaon,14894.55,9146.0
4800000.0,Super Built up area 1099(102.1 sq.m.),2,2,2,undetermined,flat,11.0,0.0,0.0,9.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,9,0.0, Sohna,8872.14,4367.0
19900000.0,Super Built up area 1349(125.33 sq.m.)Carpet area: 963 sq.ft. (89.47 sq.m.),2,2,2,South,flat,14.0,0.0,18.0,28.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,13,0.0, Sector 102 Gurgaon,10890.38,20664.0
25000000.0,Super Built up area 3500(325.16 sq.m.),4,4,3,North-West,flat,2.0,3.0,18.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,43,10.0, Cyber City,28255.24,7142.0
7500000.0,Carpet area: 1257 (116.78 sq.m.),2,2,2,undetermined,flat,7.0,0.0,18.0,6.0,0.0,0.0,0.0,4.5,5.0,4.0,4.0,4.5,16,7.5, Sector 81 Gurgaon,13530.22,5966.0
25000000.0,Built Up area: 2244 (208.47 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,3,3,undetermined,flat,5.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,4.5,5.0,10,0.0, Sector 79 Gurgaon,20531.06,11141.0
5800000.0,Built Up area: 822 (76.37 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),2,2,2,undetermined,flat,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,8,0.0, Sohna,7520.74,7056.0
6400000.0,Built Up area: 1360 (126.35 sq.m.),2,2,1,undetermined,flat,3.0,0.0,0.0,11.0,5.0,4.5,5.0,4.5,0.0,0.0,0.0,0.0,4,0.5, Sector 86 Gurgaon,12443.07,4706.0
25000000.0,Built Up area: 2134 (198.26 sq.m.),3,4,3,undetermined,flat,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0, Sector 32 Gurgaon,19524.64,11715.0
12000000.0,Built Up area: 1822 (169.27 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3,3,3,East,flat,14.0,0.0,18.0,0.0,0.0,0.0,0.0,4.5,5.0,4.5,4.0,5.0,10,0.0, Sector 77 Gurgaon,16670.05,6586.0
9300000.0,Built Up area: 1587 (147.44 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),3,3,3,undetermined,flat,8.0,0.0,18.0,0.0,5.0,4.5,5.0,5.0,0.0,0.0,0.0,0.0,6,3.0, Sector 85 Gurgaon,14519.96,5671.0
8000000.0,Built Up area: 1180 (109.63 sq.m.),2,2,3,undetermined,flat,14.0,0.0,18.0,5.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,22,0.5, Sector 68 Gurgaon,10796.19,6779.0
3100000.0,Super Built up area 417(38.74 sq.m.)Carpet area: 320 sq.ft. (29.73 sq.m.),1,1,1,North,flat,13.0,0.0,18.0,23.0,0.0,0.0,0.0,3.0,4.0,4.0,3.5,3.0,10,3.0, Sector 81 Gurgaon,3366.41,7434.0
8000000.0,Carpet area: 990 (91.97 sq.m.),3,2,1,North-East,flat,4.0,0.0,18.0,12.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,50,3.0, New Colony,10656.26,8100.0
7000000.0,Carpet area: 591 (54.91 sq.m.),2,2,1,North,flat,14.0,0.0,18.0,7.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,11,0.5, Sector 67A Gurgaon,6361.46,11844.0
15000000.0,Carpet area: 1850 (171.87 sq.m.),4,3,3,undetermined,flat,8.0,0.0,18.0,6.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,50,7.5, Sector 9A Gurgaon,19913.22,8108.0
4000000.0,Carpet area: 392 (36.42 sq.m.),1,1,1,West,flat,4.0,0.0,18.0,6.0,0.0,0.0,0.0,2.5,4.5,4.0,4.0,4.0,6,3.0, Sector 36A Gurgaon,4219.45,10204.0
5000000.0,Built Up area: 750 (69.68 sq.m.)Carpet area: 605 sq.ft. (56.21 sq.m.),2,2,0,North,flat,10.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,12,0.0, Sector 103 Gurgaon,6861.99,6667.0
13500000.0,Carpet area: 1300 (120.77 sq.m.),3,2,2,West,flat,3.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.5, Sector-33 Sohna,13993.07,10384.0
17000000.0,Carpet area: 1596 (148.27 sq.m.),3,4,3,West,flat,2.0,2.0,18.0,16.0,0.0,0.0,0.0,5.0,5.0,4.5,5.0,4.5,9,7.5, Sector 51 Gurgaon,17179.18,10651.0
3500000.0,Carpet area: 483 (44.87 sq.m.),2,2,2,East,flat,4.0,0.0,0.0,6.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,15,3.0, Sector 84 Gurgaon,5198.96,7246.0
12000000.0,Super Built up area 1250(116.13 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2,2,3,North,flat,1.0,0.0,18.0,13.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,10,3.0, Sector 68 Gurgaon,10091.16,9000.0
5000000.0,Super Built up area 800(74.32 sq.m.)Carpet area: 605 sq.ft. (56.21 sq.m.),2,2,2,undetermined,flat,10.0,0.0,18.0,2.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,12,3.0, Sector 103 Gurgaon,6458.34,6250.0
4700000.0,Carpet area: 605 (56.21 sq.m.),1,1,1,undetermined,flat,3.0,0.0,18.0,9.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,45,10.0, Sector 56 Gurgaon,6512.16,7768.0
50000000.0,Carpet area: 2900 (269.42 sq.m.),3,4,3,undetermined,flat,7.0,1.0,18.0,6.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,15,10.0, Sector 53 Gurgaon,31215.31,17241.0
17000000.0,Super Built up area 1185(110.09 sq.m.),2,2,2,undetermined,flat,7.0,1.0,18.0,15.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,47,3.0, Sector 66 Gurgaon,9566.42,13502.0
22000000.0,Super Built up area 1930(179.3 sq.m.),3,3,1,undetermined,flat,7.0,1.0,18.0,15.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,10,3.0, Sector 86 Gurgaon,15580.75,11500.0
